LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
130,"""Dec","23,",2023,@,"12:09:32.470"",1,oZRmlYwBorQoTAK4gysl,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""337,880"",""2023/12/23 06:39:31 [error] 495#495","*282233 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282233', '48', '89.187.163.203', '1.1', '1']"
131,"""Dec","23,",2023,@,"12:09:32.470"",1,opRmlYwBorQoTAK4gysl,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""338,844"",""2023/12/23 06:39:31 [error] 495#495","*282233 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282233', '48', '89.187.163.203', '1.1', '1']"
132,"""Dec","23,",2023,@,"12:09:32.470"",1,o5RmlYwBorQoTAK4gysl,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""339,808"",""2023/12/23 06:39:32 [error] 495#495","*282233 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282233', '48', '89.187.163.203', '1.1', '1']"
133,"""Dec","23,",2023,@,"12:09:32.470"",1,pJRmlYwBorQoTAK4gysm,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""336,434"",""2023/12/23 06:39:30 [error] 495#495","*282233 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282233', '48', '89.187.163.203', '1.1', '1']"
134,"""Dec","23,",2023,@,"12:09:32.470"",1,pZRmlYwBorQoTAK4gysn,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""337,398"",""2023/12/23 06:39:31 [error] 495#495","*282233 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282233', '48', '89.187.163.203', '1.1', '1']"
135,"""Dec","23,",2023,@,"12:09:32.470"",1,ppRmlYwBorQoTAK4gysn,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""338,362"",""2023/12/23 06:39:31 [error] 495#495","*282233 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282233', '48', '89.187.163.203', '1.1', '1']"
136,"""Dec","23,",2023,@,"12:09:32.470"",1,p5RmlYwBorQoTAK4gysn,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""339,326"",""2023/12/23 06:39:32 [error] 495#495","*282233 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282233', '48', '89.187.163.203', '1.1', '1']"
137,"""Dec","23,",2023,@,"12:09:30.469"",1,kJRmlYwBorQoTAK4eytR,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""333,060"",""2023/12/23 06:39:28 [error] 495#495","*282116 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282116', '48', '89.187.163.203', '1.1', '1']"
138,"""Dec","23,",2023,@,"12:09:30.469"",1,kZRmlYwBorQoTAK4eytR,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""333,542"",""2023/12/23 06:39:29 [error] 495#495","*282116 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282116', '48', '89.187.163.203', '1.1', '1']"
139,"""Dec","23,",2023,@,"12:09:30.469"",1,kpRmlYwBorQoTAK4eytR,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""334,024"",""2023/12/23 06:39:29 [error] 495#495","*282116 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282116', '48', '89.187.163.203', '1.1', '1']"
140,"""Dec","23,",2023,@,"12:09:30.469"",1,k5RmlYwBorQoTAK4eytR,""filebeat-7.17.15-2023.12.23"",""-"",""_doc"",""5cdb914c-317a-4c3e-98b7-2da15ead8072"",""ip-172-31-41-236"",""56fb5a2b-89ce-4bcf-8b5b-8e97668f880b"",""ip-172-31-41-236"",filebeat,""7.17.15"",656079564438,""us-east-2c"",""ami-0e83be366243f524a"",""i-0d121eaf54870accf"",""t2.medium"",aws,""us-east-2"",EC2,""1.12.0"",WP,""x86_64"",false,""ip-172-31-41-236"",9ae11350118840319e878f12c450ed13,""172.31.41.236, fe80::836:24ff:fee2:1931"",""0a:36:24:e2:19:31"",""ip-172-31-41-236"",jammy,debian,""6.2.0-1017-aws"",Ubuntu,Ubuntu,ubuntu,linux,""22.04.3 LTS (Jammy Jellyfish)"",filestream,""/var/log/nginx/error.log"",""334,988"",""2023/12/23 06:39:29 [error] 495#495","*282116 FastCGI sent in stderr: """"PHP message: PHP Notice:  PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line 48"""" while reading response header from upstream, client: 89.187.163.203, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/1.1"""", upstream: """"fastcgi://unix:/var/run/php/php8.1-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""",01d44687,"*<*> FastCGI sent in stderr: """"PHP message: PHP Notice: PHP's XML extension is not available. Please contact your hosting provider to enable PHP's XML extension. in /var/www/wordpress/wp-includes/IXR/class-IXR-message.php on line <*>"""" while reading response header from upstream, client: <*>, server: nerexco.live, request: """"POST /xmlrpc.php HTTP/<*>.<*>"""", upstream: """"fastcgi://unix:/var/run/php/php8.<*>-fpm.sock:"""", host: """"nerexco.live"""""",""beats_input_codec_plain_applied, _grokparsefailure""","['282116', '48', '89.187.163.203', '1.1', '1']"
